항목,클러스터번호,질문
정서학대,11,엄마의 어떤 말이나 행동이 나를 화나게 했나요?
정서학대,11,할머니의 어떤 말이나 행동이 친구를 슬프게 하나요?
정서학대,11,엄마가 어떻게 하시길래 사람 취급을 안 하는 것 같아?
정서학대,11,새엄마가 그런 말을 했을 때 기분이 어땠어?
정서학대,11,엄마가 어떻게 하시길래 화도 나고 슬퍼?
정서학대,11,엄마에게 바라는 점이 있나요?
정서학대,11,엄마의 어떤 말이나 행동이 내 기분을 상하게 하나요?
정서학대,11,엄마의 어떤 말이나 행동이 친구를 슬프게 했어요?
정서학대,11,아저씨는 왜 엄마한테 말하면 안 된다고 했어?
정서학대,11,엄마한테는 왜 말을 안 하나요?
정서학대,11,새엄마가 어떻게 했는데 화가 났어?
정서학대,11,엄마가 어떻게 화내서 기분이 안 좋았어?
정서학대,11,엄마가 어떤 잔소리를 하셔?
정서학대,11,엄마의 어떤 말과 행동이 나를 기분 나쁘게 했나요?
정서학대,11,엄마의 어떤 말이나 행동이 친구를 슬프게 했나요?
정서학대,11,엄마가 다른 사람들이 있는 곳에서 놀리거나 혼낸 적이 있어?
정서학대,11,엄마가 나를 어디에 가두고 못 나오게 한 적 있어?
정서학대,11,엄마의 어떤 말이나 행동이 나를 슬프게 하나요?
정서학대,11,새엄마의 어떤 말이나 행동 때문에 기분이 안 좋았어?
정서학대,11,엄마가 왜 그런 말을 한 것 같아?
정서학대,11,엄마가 이런 말을 얼마나 했어?
정서학대,11,엄마의 어떤 말이나 행동이 기분을 안 좋게 했나요?
정서학대,11,평소 엄마가 술을 자주 마시나요? 마시고 무섭게 행동할 때가 있나요?
정서학대,11,새엄마의 어떤 부분 때문에 화가 났어?
정서학대,11,엄마가 뭐라고 했는데 슬펐어?
정서학대,11,그럴 때 엄마가 욕을 하거나 소리를 지르기도 했나요?
정서학대,11,엄마의 어떤 말이나 행동이 우리 친구를 화나게 만드는 것 같아?
정서학대,11,엄마의 어떤 말이나 행동이 나를 짜증 나게 해?
정서학대,11,어머니의 어떤 말이나 행동이 나를 슬프게 하나요?
정서학대,11,어머니의 어떤 말이나 행동이 우리 친구 기분을 안 좋게 했어?
정서학대,11,엄마의 또 어떤 모습 때문에 친구가 슬펐나요?
정서학대,11,엄마가 늦게 들어오면 왜 속상해요?
정서학대,11,새엄마의 어떤 말이나 행동이 우리 친구의 기분을 나쁘게 한 거예요?
정서학대,11,엄마의 어떤 말이나 행동 때문에 기분이 안 좋았어?
정서학대,11,엄마의 어떤 말이나 행동이 기분을 안 좋게 해요?
정서학대,11,엄마가 화낼 때 친구는 어떻게 화가 나니?
정서학대,11,엄마는 어떨 때 화를 내시는 거니?
정서학대,11,아까 엄마랑 엄마 남자친구 때문에 기분이 나쁜 적이 있다고 했는데 왜 그랬어요?
정서학대,11,엄마의 어떤 말이나 행동이 나를 아프게 했어?
정서학대,11,엄마의 어떤 말이나 행동이 우리 친구 기분을 안 좋게 했어?
정서학대,11,엄마가 말을 안 하면 어떤 기분이 들어요.
정서학대,11,엄마의 그런 행동을 보면 어떤 기분이 드나요?
정서학대,11,엄마의 어떤 말이나 행동이 우리 친구의 기분을 안 좋게 했어?
정서학대,11,엄마의 어떤 말과 행동이 기분을 안 좋아지게 했나요?
정서학대,11,새엄마가 나를 어디에 가두고 못 나오게 한 적이 있니?
정서학대,11,새엄마가 나를 다른 아이들과 비교하니?
정서학대,11,엄마의 어떤 말이나 행동 때문에 그랬어요?
정서학대,11,새엄마의 어떤 말이나 행동 때문에 기분이 안 좋았나요?
정서학대,11,엄마 때문에 기분이 안 좋아진 적 있어요?
정서학대,11,할머니의 어떤 말이나 행동이 친구를 슬프고 힘들게 했나요?
정서학대,11,엄마가 그렇게 행동했던 이유를 혹시 알아요?
정서학대,11,엄마가 친구한테 심한 말이나 행동을 해서 기분이 안 좋아진 적 있나요?
정서학대,11,엄마의 어떤 말이나 행동이 친구를 기분 안 좋게 했나요?
정서학대,11,예전에 엄마의 어떤 말이나 행동이 나를 속상하게 했어?
정서학대,11,엄마의 어떤 말이나 행동이 친구를 슬프게 해?
정서학대,11,엄마의 어떤 말이나 행동이 기분을 안 좋아지게 했어?
정서학대,11,엄마가 늦게 들어오면 왜 속상한 것 같아?
정서학대,11,새엄마는 왜 너랑 동생의 볼을 때리라고 한 것 같아?
정서학대,11,엄마한테 그런 말을 들으면 기분이 어때요?
정서학대,11,엄마 때문에 기분이 안 좋은 적이 있어요?
정서학대,11,그때마다 엄마가 어떤 말이나 행동을 하면 슬퍼요?
정서학대,11,"엄마가 버리겠다고 말하거나, 어디에 가두고 못 나오게 한 적이 있어요?"
정서학대,11,엄마의 어떤 말이나 행동이 나를 슬프게 해?
정서학대,11,엄마의 어떤 말이나 행동이 기분을 안 좋게 했어?
정서학대,11,엄마가 뭐라고 했어?
정서학대,11,엄마의 어떤 말이나 행동이 친구의 기분을 상하게 했나요?
정서학대,11,엄마가 그렇게 이야기하는 거 때문에 얼마나 힘들어요?
정서학대,11,새엄마의 어떤 말이나 행동이 기분을 안 좋게 했어?
정서학대,11,새엄마의 어떤 말이나 행동으로 기분이 안 좋았어?
정서학대,11,엄마의 어떤 말이나 행동이 나를 슬프게 했어?
정서학대,11,엄마가 나를 어디 가두고 못 나오게 한 적 있어?
정서학대,11,아주머니의 어떤 말이나 행동 때문에 친구의 기분이 안 좋아졌나요?
정서학대,11,엄마가 일주일에 몇 번씩 그런 말들을 하는 것 같아요?
정서학대,11,엄마랑 아빠 때문에 기분이 안 좋았던 적 있어요?
정서학대,11,할머니의 어떤 말이나 행동이 기분을 안 좋아지게 했어요?
정서학대,11,어머니의 어떤 말이나 행동 때문에 기분이 안 좋았나요?
정서학대,11,엄마가 그런 말을 자주 했나요?
정서학대,11,엄마가 어떻게 하시는데 슬프거나 화가 났어?
정서학대,11,엄마가 어떤 이유로 우리 친구를 쫓아냈어?
정서학대,11,엄마의 어떤 말이나 행동이 내 기분을 안 좋게 한 거야?
정서학대,11,새엄마의 어떤 말과 행동이 기분을 안 좋아지게 만들었나요?
정서학대,11,어머니의 어떤 말이나 행동이 친구를 슬프게 하나요?
정서학대,11,엄마한테 그런 이야기해 봤어?
정서학대,11,엄마의 어떤 말이나 행동 때문에 기분이 안 좋아졌나요?
정서학대,11,이모가 어떤 말을 했어요?
정서학대,11,엄마가 진지하게 말하는 것 같나요?
정서학대,11,엄마가 언제부터 그런 상처 주는 말을 했어?
정서학대,11,새엄마의 어떤 말이나 행동이 너를 화가 나게 했어?
정서학대,11,엄마의 어떤 말이나 행동이 너를 슬프게 해?
정서학대,11,엄마의 어떤 말이나 행동이 기분을 안 좋게 했어요?
정서학대,11,새엄마의 어떤 행동이나 말 때문에 기분이 안 좋았어요?
정서학대,11,엄마가 언제부터 그런 이야기를 했어?
정서학대,11,새엄마의 어떤 점이 화가 났어?
정서학대,11,엄마의 어떤 말이나 행동으로 기분이 안 좋았어?
정서학대,11,엄마의 어떤 말이나 행동으로 기분이 안 좋았을까?
정서학대,11,그 아줌마의 어떤 말이나 행동이 친구 기분을 안 좋아지게 했어요?
정서학대,11,새엄마의 어떤 말이나 행동이 우리 친구의 기분을 안 좋게 했어?
정서학대,11,엄마는 어떨 때 목소리가 커지는 거니?
정서학대,11,엄마가 왜 짜증을 내시는 거예요?
정서학대,11,엄마가 어떻게 짜증을 내시는 거예요?
정서학대,11,엄마가 그렇게 행동하면 친구 기분은 어때요?
정서학대,11,엄마의 어떤 말이나 행동이 친구를 슬프게 해요?
정서학대,11,아줌마의 어떤 말이나 행동이 친구를 슬프게 했어요?
정서학대,11,어머니의 어떤 말이나 행동이 친구의 기분을 안 좋게 했어?
정서학대,11,엄마가 늦게 들어왔을 때 뭐 때문에 속상했어?
정서학대,11,엄마가 그런 말을 자주 하나요?
정서학대,11,저런 엄마의 모습을 보면 어떤가요?
정서학대,11,엄마의 저런 행동이 매일 나타났나요?
정서학대,12,부모님이나 선생님 때문에 기분이 안 좋아진 적이 있어?
정서학대,12,최근에 선생님들 때문에 기분 상했던 적 있어?
정서학대,12,부모님이나 선생님 때문에 슬프거나 화가 난 적이 있어요?
정서학대,12,부모님이나 선생님 때문에 슬프거나 화가 난 적이 있나요?
정서학대,12,부모님이나 선생님 때문에 기분이 안 좋아진 적이 있나요?
정서학대,12,주변 어른들 때문에 기분이 안 좋아진 적이 있어?
정서학대,12,선생님 때문에 기분이 안 좋아진 적 있어요?
정서학대,12,아빠나 선생님 때문에 기분이 안 좋아진 적이 있었어요?
정서학대,12,부모님이나 선생님이나 주위 어른들 때문에 화나거나 슬픈 적 있어?
정서학대,12,부모님이나 선생님 때문에 기분이 나빠진 적 있어요?
정서학대,12,부모님이나 선생님 때문에 기분이 안 좋아진 적 있어?
정서학대,12,부모님이나 선생님 때문에 기분이 안 좋아진 적이 있었어요?
정서학대,12,어머니나 선생님 때문에 기분이 안 좋아진 적 있었어?
정서학대,12,평소 부모님이 술을 자주 마시나요? 마시고 무섭게 행동할 때가 있나요?
정서학대,12,부모님이나 선생님 때문에 기분이 안 좋아진 적이 있어요?
정서학대,12,부모님이나 선생님 때문에 슬프거나 화난 적 있었어?
정서학대,12,부모님의 어떤 말이나 행동이 내 기분을 상하게 하나요?
정서학대,12,최근에 부모님이나 선생님 때문에 기분 안 좋았던 적 있어?
정서학대,12,부모님이나 선생님 때문에 기분이 나빴던 적 있어?
정서학대,12,부모님이나 선생님 때문에 슬프거나 화가 난 적이 있니?
정서학대,12,부모님이나 선생님 때문에 슬프거나 화가 난적이 있나요?
정서학대,12,선생님들 때문에 기분이 안 좋아진 적이 있어?
정서학대,12,최근에 부모님이나 선생님 때문에 기분 상했던 적 있어?
정서학대,12,아버지나 선생님 때문에 기분이 안 좋아진 적 있어?
정서학대,12,부모님이나 선생님 때문에 슬프거나 화가 난 적 있어?
정서학대,12,할머니나 선생님 때문에 슬프거나 화가 난 적이 있나요?
정서학대,12,부모님이나 선생님 때문에 기분이 안 좋아진 적이 있었나요?
정서학대,12,부모님이나 선생님 때문에 기분이 상한 적이 있나요?
정서학대,12,시설 선생님이나 담임 선생님 때문에 기분이 안 좋아진 적 있었어?
정서학대,12,부모님이나 선생님 때문에 기분이 안 좋아진 적 있어요?
정서학대,12,부모님이나 선생님 때문에 슬프거나 화가 난 적이 있어?
정서학대,12,어른들 때문에 슬프거나 화가 난 적 있어요?
정서학대,12,부모님이나 선생님 같은 어른들 때문에 억울하거나 슬픈 적이 있어?
정서학대,12,엄마나 선생님 때문에 슬프거나 화가 난 적이 있나요?
정서학대,12,선생님의 어떤 말이나 행동이 나를 슬프게 하나요?
정서학대,12,부모님이나 선생님 때문에 슬프거나 화가 난 적이 있었니?
정서학대,12,부모님이나 학교 선생님 때문에 슬프거나 화난 적 있어?
정서학대,12,학원 선생님의 어떤 말이나 행동 때문에 기분이 안 좋았어?
정서학대,12,할아버지나 선생님 때문에 기분이 안 좋아진 적이 있나요?
정서학대,12,부모님이나 선생님 때문에 기분이 상한 적 있나요?
정서학대,12,부모님이나 선생님 때문에 화가 나거나 슬펐던 적이 있나요?
정서학대,12,왜 부모님 때문에 우울해요?
정서학대,12,부모님이나 선생님 때문에 화가 나거나 슬픈 적 있어?
정서학대,12,시설 선생님들이나 학교 선생님 때문에 슬프거나 화가 난 적이 있나요?
정서학대,12,그럼 다른 사람들 때문에 슬프거나 화가 난 적이 있나요?
정서학대,12,부모님이나 선생님 때문에 억울했거나 슬펐던 적이 있어?
정서학대,12,할머니나 선생님 때문에 기분이 안 좋아진 적 있어?
정서학대,12,부모님의 어떤 말과 행동이 기분을 안 좋아지게 했나요?
정서학대,12,엄마나 선생님 때문에 기분이 안 좋아 진 적이 있나요?
정서학대,12,부모님이나 선생님 때문에 슬프거나 화난 적 있어?
정서학대,12,부모님이나 선생님 때문에 기분이 나빴던 적 있어요?
정서학대,12,부모님의 어떤 말이나 행동이 나를 슬프게 했어?
정서학대,12,부모님이나 선생님의 어떤 말이나 행동이 나를 슬프게 해?
